ID	SA01	SA03	SA04	SA05	SA06	SA07	SA09	SA11	SA12	SA13	SA14	SA15	SA16	SA17	SA18	SA19	SB01	SB02	SB03	SB04	SB05	SB06	SB07	SB08	SB09	SB10	SB11	SB12	SB13	SB15	SB16	SB17	SB18	SB19	SC01	SC02	SC03	SC04	SC05	SC06	SC07	SC08	SC09	SC10	SC11	SC12	SC13	SC14	SC15	SC17	SC18	SC19	SD01	SD02	SD03	SD04	SD05	SD06	SD07	SD08	SD09	SD10	SD11	SD12	SD13	SD14	SD15	SD17	SD18	SD19
276	5	2	4	1	3	2	1	5	1	2	2	0	1	0	1	1	0	0	0	0	0	4	2	0	0	0	0	0	2	0	3	0	13	1	2	1	8	2	0	3	0	1	0	1	1	1	2	1	5	1	4	4	4	26	33	18	3	7	28	26	2	0	5	5	5	0	3	34	7	19
277	14	275	180	5	0	5	4	0	2	8	6	107	61	32	50	9	3	21	58	77	5	1	4	3	5	2	4	0	6	11	8	3	0	8	2	0	0	0	0	0	2	3	0	0	1	0	0	0	3	1	3	13	1	2	3	0	0	1	0	0	2	5	3	4	3	13	22	0	0	3
279	18	4	4	4	2	1	1	3	7	6	9	0	2	4	9	14	3	1	0	9	2	7	3	6	1	4	5	5	5	1	4	2	15	2	3	0	2	0	1	1	2	4	0	8	2	3	3	7	3	1	0	2	7	10	21	11	4	8	17	18	2	4	1	2	4	2	9	52	6	13
28	0	0	0	0	0	0	1	1	15	0	3	0	1	0	0	2	4	6	1	1	9	4	102	877	769	1211	79	630	13	1	1	13	8	14	9	4	0	1	3	0	1	32	36	1478	132	248	15	143	2	0	14	1	14	6	0	12	3	0	3	12	13	8	2	106	5	2	2	5	1	3
280	33	8	10	2	0	1	1	1	1	2	5	7	10	3	11	2	3	1	0	8	19	2	1	3	0	1	0	0	1	2	7	1	5	1	16	16	16	0	0	7	2	7	1	1	1	0	0	0	11	16	3	36	1	2	1	0	0	0	7	1	0	0	0	1	1	0	6	0	2	3
281	7	7	1	8	72	11	5	2	0	7	6	72	20	25	24	9	2	14	1	6	59	43	4	1	3	5	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	2	0	0	1	0	2	1	0	0	0	0	0	0
282	3	2	15	11	10	2	1	5	2	5	3	1	7	43	12	87	1	3	1	2	9	6	7	0	0	0	49	5	41	4	6	9	7	6	4	5	12	1	1	6	2	0	4	0	5	5	22	12	6	7	11	9	23	19	8	4	101	27	10	26	16	4	10	12	5	3	4	9	16	37
283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	17	19	6	7	26	25	21	7	13	83	26	172
284	2	18	8	0	0	2	2	0	0	5	10	174	91	66	101	10	2	9	36	6	1	0	5	2	2	10	1	0	1	14	4	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
285	4	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	3	0	5	2	1	46	55	12	0	1	0	0	0	0	1	1	1	7	1	0	2	0	0	18	4	0	0	5	0	0	0	0	1	0	0	1	0	1
287	0	0	0	0	0	1	6	6	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	11	9	4	1	0	2	9	24	11	11	1	2	1	1	0	0	3	11	13	11	3	12	3	1	8	18	5	4	4	29	1	2	2	24	1	7
288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	32	1	0	0	4	33	33	22	37	53	14	0	1	5	0	0	0	0	0	0	0	0	0	0	1	1	1	3	7	0	0	0	0	0	0
289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	8	15	65	92	1	1	12	0	4	2	5	4	1	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	14	18	6	1	2	16	9	0	0	1	12	32	8	3	3	0	179	310	208	133	36	158	78	57	75	89	32	58	101	1092	246	84	169	113	47	125	241	38	9	44	195	9	6	27	13	8	53	19	705	237	93	34	38	84	89	19	19	13	23	9	69	46	269	38	238	132	879	205	174	36
290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	5	35	62	34	6	15	2	87	47	16	7	19	1	10	1	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	1	0	0	11	50	64	26	1	6	29	11	5	0	1	4	0	0	0	18	1	13
291	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	1	1	3	3	3	1	4	6	6	2	2	1	1	1	16	14	0	0	1	2	1	23	40	74	43	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292	3	2	0	2	1	0	1	2	2	4	5	0	1	1	1	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1	0	2	1	4	3	62	3	1	14	2	1	2	0	0	1	4	7	1	56	10	24	1	3	4	3	1	1	3	3	0	0	1	1	2	0	1	2	0	3
294	0	0	0	0	0	1	10	3	18	1	1	0	0	0	0	1	0	0	0	0	0	0	3	3	1	0	3	0	0	0	0	0	0	1	17	17	5	2	1	0	19	50	15	28	1	10	1	0	0	0	0	6	1	2	1	2	0	0	1	2	0	1	2	2	0	0	0	5	0	1
296	0	0	0	0	0	0	0	1	1	1	2	0	2	1	1	0	0	1	0	2	1	1	1	1	0	0	1	1	3	2	6	1	7	5	20	16	18	26	3	9	6	6	16	3	2	6	24	4	5	22	16	14	1	1	1	1	0	2	2	7	2	2	0	1	2	0	2	2	1	4
297	1	1	1	1	1	0	2	1	1	0	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	1	0	1	5	0	1	0	5	0	3	3	13	3	6	20	3	1	2	0	2	1	20	19	2	17	4	3	7	9	19	11	8	5	14	9	2	0	0	2	1	0	0	9	2	15
298	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	21	146	22	6	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
299	45	9	36	2	13	7	7	5	3	12	6	0	3	5	4	10	12	8	2	3	2	14	8	11	3	5	21	7	6	1	3	4	1	14	6	3	9	0	0	0	8	25	3	51	8	17	16	15	21	1	4	35	14	25	16	2	2	2	17	13	2	19	11	8	16	20	24	2	19	22
3	343	204	737	146	376	395	1074	990	739	681	671	128	138	188	483	848	1646	1707	1470	1233	517	1080	1380	641	616	797	1305	645	956	406	563	1695	1746	1203	695	674	718	220	201	254	701	458	1855	905	1385	1301	1369	1310	1032	818	1447	853	1448	1081	801	584	912	1221	830	1308	3011	2171	1946	2114	579	499	613	565	944	528
30	1	3	13	107	12	1	2	2	4	15	13	10	21	20	8	27	2	6	4	4	72	30	15	0	3	0	42	36	43	20	102	9	5	7	5	26	103	127	322	365	3	3	92	1	35	25	65	106	24	166	56	18	23	107	303	529	462	300	283	90	50	6	6	17	15	8	29	314	60	531
300	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	4	0	1	2	2	2	2	1	0	1	1	0	0	0	1	1	1	1	23	13	10	9	3	8	3	12	8	5	2	4	7	10	7	13	12	3	4	14	3	9	1	0	4	16	1	2	1	3	1	0	5	1	0	6
301	0	0	0	0	0	0	9	3	13	3	8	0	1	0	1	1	1	1	3	1	1	1	2	4	5	3	4	2	9	2	5	10	9	1	0	0	0	0	0	0	6	2	124	4	9	47	4	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
302	7	4	48	7	1	0	139	2	50	20	89	101	70	107	148	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	49	10	21	2	0	0	6	2	0	0	0	0	0	0	0	88	4	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
303	1	1	2	2	1	0	1	1	4	0	4	0	0	0	1	1	1	0	0	1	3	1	1	2	0	0	3	0	1	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	7	4	17	3	4	10	76	5	2	1	1	1	1	2	1	0	4
304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	3	9	102	68	4	2	5	5	17	10	13	15	12	8	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
305	17	11	20	6	0	2	1	1	1	9	7	2	15	7	9	6	2	2	5	6	2	1	3	2	1	0	1	0	11	8	105	3	6	2	3	2	1	0	0	0	1	1	0	0	0	0	1	1	1	18	0	16	8	0	4	2	0	1	3	2	2	0	0	1	0	0	16	3	0	4
308	0	0	0	1	0	0	2	2	0	1	1	0	0	0	0	1	1	0	0	0	1	3	1	1	0	0	1	0	0	0	1	0	0	0	22	6	10	6	7	10	5	16	15	1	5	16	6	10	2	7	7	5	1	3	3	1	1	1	8	16	3	1	1	2	1	0	0	2	0	2
309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	19	8	18	27	2	5	15	34	9	4	4	41	9	0	3	16	2	8
31	496	229	228	76	106	335	107	108	107	518	220	403	436	210	242	192	28	87	53	85	82	63	29	71	89	91	22	25	35	95	53	14	72	9	62	105	32	1	5	31	40	55	25	32	11	6	29	7	85	58	60	327	22	13	69	16	4	4	44	23	37	41	60	51	114	22	74	29	21	25
311	13	11	12	17	50	15	13	19	17	64	36	51	35	63	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0	23	107	61	4	0	6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	19	14	0	0	0	0	0	0
313	2	21	2	0	0	8	4	0	1	5	3	28	47	37	26	13	8	31	9	4	0	0	2	10	15	6	4	0	1	1	3	6	1	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	72	10	112	8	4	7	2	2	1	3	5	8	6	0	12	2	4	58	9	1	4
314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	39	17	4	30	2	1	5	30	1	2	17	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	3	1	0	0	35	3	9	1	8	1	14	1	0	0	0	3	0	0	0	0	1	0	0	0	1	1	1	0	2	1	3	78	21	1	3	4	3	4	2	0	1	1	8	0	7	33	8	49
316	0	2	1	5	29	8	5	14	4	4	1	0	0	0	0	2	0	1	0	0	7	9	1	0	1	0	4	1	2	1	3	7	0	9	0	0	0	0	0	0	0	0	0	0	1	3	1	3	1	0	0	1	4	9	5	0	16	14	3	1	8	5	22	14	26	48	11	1	19	4
318	4	6	6	50	0	1	9	0	0	0	2	23	23	15	28	6	0	0	1	13	4	1	1	2	1	1	0	0	1	2	6	1	1	0	0	0	5	3	1	0	0	0	0	1	0	0	1	0	44	24	26	25	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
319	3	5	5	0	2	1	1	1	5	1	5	2	3	2	4	7	1	2	0	2	1	2	0	1	0	0	0	0	1	2	9	3	12	2	16	1	11	2	1	2	2	1	1	0	1	1	8	4	4	20	1	3	4	3	10	5	4	1	5	19	0	1	0	2	2	1	1	6	0	7
32	68	14	2	36	144	703	540	602	389	327	280	4	15	5	6	40	434	315	98	16	204	84	282	342	379	179	497	325	746	102	181	431	491	732	172	308	106	103	77	45	432	619	444	1508	481	382	130	129	332	56	27	174	408	69	81	61	111	27	30	147	379	821	806	513	426	686	339	257	134	22
320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	1	1	0	0	0	2	0	1	0	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	23	8	9	7	0	9	23	8	3	7	14	9	0	15	12	1	16
322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	6	9	5	13	9	5	2	6	2	1	2	0	3	1	1	5	9	4	7	14	4	13	8	3	6	16	1	1	1	0	1	0	2	3	0	8
324	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	2	2	1	0	2	1	1	0	4	3	5	4	5	16	2	0	2	0	3	2	0	3	1	3	0	0	5	35	28	1	8	9	20	5	2	0	1	3	5	0	8	13	5	13
325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	1	0	1	0	0	1	0	1	6	8	7	6	18	141	1	0	2	0	2	1	7	6	3	3	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	2	1	0	1	1	1	1	1	0	0	3	0	0	0	1	0	0	1	8	0	12	5	11	6	3	9	4	4	2	5	4	1	1	3	0	0	2	4	3	21	6	3	5	23	0	0	1	1	0	0	8	2	0	5
327	17	0	1	5	51	27	2	1	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	9	9	2	0	0	0	0	0	0	0	0	2	5	1	0	2	0	6	7	4	3	3	13	10	6	4	1	9	6	2	0	1	3	1	0	1	1	0	0	0	5	0	2	1	2	0	2
328	2	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	2	1	0	2	2	3	4	3	1	3	11	2	4	1	2	0	3	2	16	8	8	5	3	2	1	9	4	4	3	2	4	5	4	9	7	3	8	12	4	8	2	0	2	8	0	1	0	1	2	0	2	3	0	6
33	20	25	3	0	3	30	665	259	121	547	383	76	117	114	115	25	162	84	52	59	9	37	23	55	43	59	21	37	46	452	106	51	99	100	46	116	286	40	3	60	240	8	4	20	6	3	16	11	436	385	282	120	20	48	52	10	13	7	14	6	47	15	80	18	136	55	421	115	145	36
330	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	12	19	26	21	12	2	11	4	0	3	1	1	0	0	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	54	61	4	0	0	0	3	1	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
332	0	0	1	0	0	1	23	21	8	0	20	0	2	0	1	0	0	0	0	0	0	0	1	0	2	1	2	2	27	1	3	8	3	3	0	0	0	0	0	0	0	0	17	0	1	10	0	0	0	0	0	1	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
333	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	48	25	4	0	0	0	0	0	0	0	0	0	0	0	0	1	2	14	13	2	1	2	6	0	1	1	0	4	0	0	1	1	7
334	24	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	28	27	1	15	10	22	8	7	7	2	1	1	4	0	30	2	35	2	0	2	0	0	0	7	3	1	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0	2	0	0	0	0	1	0	1	0	3	0	1
335	10	2	15	6	1	0	2	2	2	1	3	0	2	3	1	1	0	1	0	1	5	1	4	0	0	0	1	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	1	0	1	4	5	5	6	9	2	3	8	3	10	21	9	3	3	3	1	0	0	0	0	0	8	3	0	10
336	3	0	13	1	0	4	2	4	2	4	1	0	1	0	2	0	4	2	12	20	6	6	9	29	26	31	0	1	3	1	16	1	4	1	2	2	5	0	0	1	0	1	1	0	1	0	1	0	7	7	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0
337	40	7	34	5	10	1	1	5	6	4	5	0	1	6	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	8	1	1	3	9	0	1	1	1	1	0	3	5	1	14
338	0	2	2	10	4	0	0	0	1	1	2	1	2	5	1	3	0	0	1	0	7	2	1	0	1	0	2	1	7	5	39	1	4	4	0	0	0	0	0	5	0	0	0	0	1	1	4	0	1	20	0	0	0	2	27	0	13	77	3	0	0	0	0	2	2	1	2	6	1	10
339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	4	6	4	3	0	1	5	2	4	1	2	1	36	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	16	22	1	1	10	11	0	1	0	1	1	0	0	13	3	15
34	356	244	22	167	45	227	128	54	19	112	35	81	152	187	199	219	48	141	8	25	123	47	24	114	63	41	69	49	80	15	69	64	32	90	28	63	33	67	43	11	238	140	47	337	13	11	22	12	91	12	5	219	30	16	45	17	77	39	52	55	18	182	254	86	203	227	118	87	38	28
341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	6	0	0	5	0	1	1	1	1	0	4	6	1	0	0	0	2	17	24	16	2	2	19	15	1	0	4	5	8	0	1	13	3	9
342	2	34	60	1	0	4	2	0	0	14	13	88	46	38	70	11	1	11	19	8	5	1	5	1	3	8	2	0	1	13	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343	5	2	2	2	6	2	0	1	2	3	3	1	2	2	1	4	1	1	0	2	1	5	2	0	1	0	1	2	1	1	2	1	11	1	4	1	12	2	1	0	1	4	2	0	0	1	1	2	2	2	2	9	1	12	16	13	1	2	5	6	1	1	0	1	1	0	0	8	0	8
344	2	3	9	4	3	2	1	1	4	5	10	4	3	2	5	1	1	1	1	3	2	1	2	2	2	1	3	0	9	5	16	1	9	5	4	2	2	0	0	0	0	1	0	0	0	1	1	0	1	1	0	3	7	6	33	8	3	3	10	17	3	3	2	1	3	0	8	25	6	22
345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	25	28	21	0	1	11	14	0	1	0	2	5	0	1	34	6	39
346	5	13	3	1	5	3	1	1	2	1	6	2	5	5	14	8	10	15	7	4	6	2	3	18	19	12	11	4	15	15	7	4	3	10	0	3	1	0	0	0	2	0	0	0	0	1	0	0	1	1	0	6	2	1	1	1	0	0	1	0	2	6	5	5	4	1	3	3	1	0
347	33	2	7	53	1	8	20	0	11	9	18	129	25	32	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0
348	1	9	1	4	0	4	5	3	0	5	5	30	26	74	34	36	1	5	1	6	5	3	2	1	1	0	4	0	4	9	3	2	3	3	2	4	1	0	3	0	7	0	1	0	0	0	1	0	8	15	2	18	3	0	1	0	4	1	2	2	1	0	1	1	2	0	2	2	0	1
349	39	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	2	0	0	0	0	0	1	0	0	0	1	0	0	1	1	2	1	3	0	0	0	0	2	0	1	0	0	3	0	0	0	1	1	1	2	1	34	0	0	0	0	0	0	0	0	1	0	4
35	43	1232	1196	101	181	336	22	1	2	33	117	242	435	211	674	175	77	327	433	446	54	72	30	34	74	146	31	4	30	39	49	20	128	96	0	38	1	2	1	2	2	0	0	0	0	1	1	0	2	75	563	505	21	21	24	6	5	4	5	5	12	2	8	1	2	3	33	15	15	12
350	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	2	3	35	0	3	11	43	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
351	0	1	4	1	0	1	0	1	4	1	2	1	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	16	9	1	7	7	6	4	10	1	6	7	1	2	1	22	11	15	3	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2
352	2	1	12	1	3	0	1	0	9	0	7	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	20	3	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	63	3	1	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0
353	1	0	0	0	1	15	1	2	9	0	0	0	0	0	0	1	61	4	0	0	0	2	26	32	52	57	22	49	17	0	2	30	1	47	0	0	0	0	0	0	11	6	0	32	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	8	0	14	0	0	0	0
354	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	2	2	1	0	0	1	3	0	3	0	8	1	7	6	14	5	1	10	5	9	1	1	2	5	11	13	6	4	12	11	0	3	4	4	0	0	3	6	0	1	3	3	3	0	0	5	0	4
355	11	0	0	0	28	55	31	2	5	2	0	0	0	0	0	0	24	7	3	1	3	7	36	20	50	14	41	54	25	12	1	42	0	50	0	1	0	0	0	0	8	7	2	11	4	19	0	0	1	0	0	0	4	0	0	0	1	0	0	1	0	1	2	7	1	1	0	0	0	0
356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	22	23	14	3	5	47	16	1	2	6	4	8	1	1	8	6	22
357	0	1	0	0	0	0	0	2	2	2	2	1	0	0	0	0	1	1	1	2	1	4	2	1	5	2	4	1	9	3	8	4	6	3	7	5	6	3	0	2	1	2	7	1	2	1	9	2	1	11	5	8	1	1	9	2	33	3	6	7	2	1	1	1	1	0	2	1	1	2
358	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	1	1	0	0	1	0	0	0	10	5	3	11	16	12	8	37	8	4	4	28	8	0	2	4	0	2
359	0	0	0	1	1	0	0	4	2	1	0	0	0	1	0	1	1	1	1	0	1	0	2	0	0	0	0	0	0	1	3	1	2	1	3	6	1	0	3	0	2	3	3	0	1	1	0	0	0	0	0	1	25	3	4	4	4	8	3	21	6	4	8	16	6	1	1	3	0	1
36	0	0	0	0	0	0	0	3	30	26	9	0	2	2	1	4	0	1	5	4	29	101	26	5	3	1	30	6	10	1	6	1	5	2	108	128	355	10	15	417	5	13	51	2	49	43	69	636	18	134	95	11	35	257	487	243	27	50	128	286	55	9	18	36	12	9	16	138	102	757
360	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	3	1	4	1	0	1	0	2	3	3	1	4	1	6	2	1	12	11	0	0	0	0	0	0	0	2	4	137	1	6	28	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	2	1	0	0	0	0	0	0	48	9	7	26	3	0	1	6	4	1	1	3	7	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
363	4	0	1	0	11	19	14	2	10	0	1	0	0	1	0	0	14	0	1	0	1	1	18	13	30	11	17	20	10	6	1	14	1	15	0	1	0	0	0	0	7	9	2	19	7	8	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	3	1	2	1	3	0	14	6	16	0	12	12	11	10	1	3	5	14	7	8	7	3	11	9	2	1	1	1	0	0	1	11	1	1	1	7	1	0	1	1	0	0
366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	1	0	4	2	45	34	8	35	57	28	0	2	5	5	1	1	1	1	2	1	0	0	2	0	2	9	1	14
367	0	0	0	0	0	0	8	0	9	1	7	0	0	0	0	2	1	2	2	0	0	0	0	1	5	1	7	2	6	0	1	11	0	1	0	0	5	2	9	0	7	5	26	7	10	61	1	5	3	1	5	6	4	0	0	0	3	1	0	2	12	0	5	18	0	0	0	0	0	0
368	1	1	0	2	2	0	1	1	0	1	0	2	1	6	3	2	0	0	2	1	2	2	5	0	0	0	13	3	9	2	3	1	2	0	0	0	4	0	7	13	1	0	1	0	2	2	5	3	6	4	13	18	2	6	3	2	14	30	10	2	3	0	1	2	2	0	3	3	1	5
369	2	11	0	2	2	3	0	0	0	1	0	0	0	0	0	0	2	2	2	3	34	3	0	0	0	0	0	0	0	0	8	1	6	1	0	4	10	0	0	0	0	0	0	0	0	0	0	0	0	11	0	21	3	4	8	0	5	1	1	1	2	0	1	0	19	0	16	12	1	3
37	23	8	17	8	3	2	2	9	9	6	9	1	6	5	5	8	0	1	0	1	0	2	3	1	1	1	4	2	10	0	6	1	4	0	213	101	277	19	35	120	78	71	8	21	131	135	75	430	76	20	102	82	26	232	202	228	29	29	199	170	13	11	24	25	47	2	13	147	48	278
370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	6	7	0	6	2	1	5	3	1	5	1	1	0	0	0	1	0	6	5	21	1	26	3	30	6	1	1	1	3	7	1	5	2	0	3
371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	5	7	20	105	1	0	2	0	0	1	8	3	2	0	19	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	2	32	6	46	47	3	0	0	0	0	0	1	1	3	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	1	0	0	21	1	1	0	0	1	0	0	0	0	0	0	0	3	0	2	1	21	6
373	0	1	2	12	1	0	1	0	0	1	2	1	8	11	2	7	1	0	1	1	2	0	0	0	0	0	2	0	3	2	1	0	0	1	0	6	8	15	8	3	2	0	1	0	0	1	1	0	0	2	0	1	0	2	3	2	28	16	2	0	2	0	0	1	2	1	8	1	1	4
374	38	7	39	1	8	8	6	2	3	5	4	0	0	0	3	7	5	6	1	2	1	12	6	6	1	3	4	5	5	2	4	4	3	5	9	1	5	0	0	0	6	13	2	10	6	6	12	30	19	0	6	28	9	15	10	2	2	3	13	11	2	8	3	6	5	4	8	7	17	14
